id,conflict_new_id,conflict_name,dyad_name,side_a,side_b,source_article,source_office,source_date,source_headline,source_original,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,high
233582,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Associated Press Newswires,2017-01-02,Afghan official: Police officer killed in a bomb blast"";""Pajhwok News,2017-01-02,District police chief among 5 hurt in Logar blast""",Associated Press Newswires;Pajhwok News,2017-01-02;2017-01-02,Afghan official: Police officer killed in a bomb blast;District police chief among 5 hurt in Logar blast,"spokesman for the provincial governor, District Administrative Chief, resident",Poul Kandahari village,34.2216,69.1137,Afghanistan,Asia,02/01/2017,02/01/2017,1,0,0,0,1
233583,13637,Afghanistan: Islamic State,Government of Afghanistan - IS,Government of Afghanistan,IS,"""Xinhua News Agency,2017-01-03,Airstrike kills 10 IS militants in Afghanistan""",Xinhua News Agency,03/01/2017,Airstrike kills 10 IS militants in Afghanistan,Army,Shabi village,34.0996,70.3905,Afghanistan,Asia,02/01/2017,02/01/2017,0,5,0,0,5
233584,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""BBC Monitoring South Asia,2017-01-03,Taliban say 23 soldiers suffer casualties in Afghan south""",BBC Monitoring South Asia,03/01/2017,Taliban say 23 soldiers suffer casualties in Afghan south,Taleban,Sangin district,32.120374,64.994325,Afghanistan,Asia,02/01/2017,02/01/2017,0,2,0,0,2
237887,4713,Hizb-i Islami-yi Afghanistan - Taleban,Hizb-i Islami-yi Afghanistan - Taleban,Hizb-i Islami-yi Afghanistan,Taleban,"""Pajhwok News,2017-01-03,Former jihadi commander killed in Kapisa blast""",Pajhwok News,03/01/2017,Former jihadi commander killed in Kapisa blast,"Police, resident",Nijrab district,35.042243,69.633367,Afghanistan,Asia,02/01/2017,02/01/2017,0,0,0,0,1
233589,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Associated Press Newswires,2017-01-03,Taliban ambush kills 4 police in northern Afghanistan"";""Pajhwok News,2017-01-03,6 security personnel dead, 14 hurt in Badakhshan fighting""",Associated Press Newswires;Pajhwok News,2017-01-03;2017-01-03,"Taliban ambush kills 4 police in northern Afghanistan;6 security personnel dead, 14 hurt in Badakhshan fighting","Police, Taleban, provincial council member ",Fayzabad town,37.116638,70.580022,Afghanistan,Asia,02/01/2017,02/01/2017,6,0,0,0,7
233591,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-03,Roundup: No recession in Afghan fighting as wave of militancy continues in winter"";""Pajhwok News,2017-01-03,8 policemen killed mysteriously in Helmand capital""",Xinhua News Agency;Pajhwok News,2017-01-03;2017-01-03,Roundup: No recession in Afghan fighting as wave of militancy continues in winter;8 policemen killed mysteriously in Helmand capital,"security official, police",Bowlan village,31.600697,64.33329,Afghanistan,Asia,02/01/2017,02/01/2017,9,2,0,0,11
236971,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Bakhtar News Agency,2017-01-04,Six Taliban Insurgents Kill, Eight Hurt Due To Recent Clashes""",Bakhtar News Agency,04/01/2017,"Six Taliban Insurgents Kill, Eight Hurt Due To Recent Clashes",Farah security commander ,Hirat-Kandahar road (Bala Buluk district),32.710238,62.721491,Afghanistan,Asia,02/01/2017,02/01/2017,0,6,0,0,6
237888,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-03,Taliban district chief among 8 rebels dead in clash, blast""",Pajhwok News,03/01/2017,"Taliban district chief among 8 rebels dead in clash, blast",governorâ€™s spokesman ,Kushki Kuhna district,34.888119,62.628076,Afghanistan,Asia,02/01/2017,02/01/2017,0,6,0,0,6
237889,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-03,Taliban district chief among 8 rebels dead in clash, blast""",Pajhwok News,03/01/2017,"Taliban district chief among 8 rebels dead in clash, blast",governorâ€™s spokesman ,Shindand district,33.244188,62.359647,Afghanistan,Asia,02/01/2017,02/01/2017,0,2,0,0,2
252231,13637,Afghanistan: Islamic State,Government of Afghanistan - IS,Government of Afghanistan,IS,"""Xinhua News Agency,2017-01-03,Airstrike kills 10 IS militants in Afghanistan""",Xinhua News Agency,03/01/2017,Airstrike kills 10 IS militants in Afghanistan,Army,Gorgori village,34.1029,70.401,Afghanistan,Asia,02/01/2017,02/01/2017,0,5,0,0,5
237886,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-03,Suicide bomber blown up by own explosives in Zabul""",Pajhwok News,03/01/2017,Suicide bomber blown up by own explosives in Zabul,Police,Tarnak Wa Jaldak district,31.908849,66.520153,Afghanistan,Asia,02/01/2017,03/01/2017,0,2,0,0,1
252444,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-03,Suicide bomber blown up by own explosives in Zabul""",Pajhwok News,03/01/2017,Suicide bomber blown up by own explosives in Zabul,Police,Mizan district,32.178461,66.508063,Afghanistan,Asia,02/01/2017,03/01/2017,0,1,0,0,2
233593,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-04,22 militants killed, Afghan senior army commander sustains injury"";""BBC Monitoring South Asia,2017-01-04,Taliban report 50 soldiers killed or injured in attacks in Afghan east"";""Pajhwok News,2017-01-03,Civilians among 7 dead in fresh Logar clashes""",Xinhua News Agency;BBC Monitoring South Asia;Pajhwok News,2017-01-04;2017-01-04;2017-01-03,"22 militants killed, Afghan senior army commander sustains injury;Taliban report 50 soldiers killed or injured in attacks in Afghan east;Civilians among 7 dead in fresh Logar clashes","Police, Taleban",Charkh district,33.816745,68.918396,Afghanistan,Asia,02/01/2017,04/01/2017,3,22,2,0,27
237209,484,Government of Afghanistan - Civilians,Government of Afghanistan - Civilians,Government of Afghanistan,Civilians,"""BBC Monitoring South Asia,2017-01-26,Demonstrators demand dismissal of Afghan southeast governor""",BBC Monitoring South Asia,26/01/2017,Demonstrators demand dismissal of Afghan southeast governor,,Niyazi village,34.089855,69.049413,Afghanistan,Asia,02/01/2017,08/01/2017,0,0,0,0,3
233587,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-03,1st LD: Taliban key commander killed in blast in northern Afghanistan"";""Pajhwok News,2017-01-03,Key Taliban figure dead in Takhar blast""",Xinhua News Agency;Pajhwok News,2017-01-03;2017-01-03,1st LD: Taliban key commander killed in blast in northern Afghanistan;Key Taliban figure dead in Takhar blast,"Army, police, resident",Ishkamish district (Takhar),36.367511,69.386084,Afghanistan,Asia,03/01/2017,03/01/2017,0,1,0,0,1
237906,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-04,12 Daesh fighters among 58 rebels killed, says MoD""",Pajhwok News,04/01/2017,"12 Daesh fighters among 58 rebels killed, says MoD",Ministry of Defense (MoD)  ,Ghormach district,35.734207,63.785556,Afghanistan,Asia,03/01/2017,04/01/2017,0,12,0,0,12
237907,13637,Afghanistan: Islamic State,Government of Afghanistan - IS,Government of Afghanistan,IS,"""Pajhwok News,2017-01-04,12 Daesh fighters among 58 rebels killed, says MoD""",Pajhwok News,04/01/2017,"12 Daesh fighters among 58 rebels killed, says MoD",Ministry of Defense ,Nangarhar province,34.33333,70.41667,Afghanistan,Asia,03/01/2017,04/01/2017,0,10,0,0,10
237908,13637,Afghanistan: Islamic State,Government of Afghanistan - IS,Government of Afghanistan,IS,"""Pajhwok News,2017-01-04,12 Daesh fighters among 58 rebels killed, says MoD""",Pajhwok News,04/01/2017,"12 Daesh fighters among 58 rebels killed, says MoD",Ministry of Defence,Shindand district,33.244188,62.359647,Afghanistan,Asia,03/01/2017,04/01/2017,0,0,0,0,2
237909,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-04,12 Daesh fighters among 58 rebels killed, says MoD""",Pajhwok News,04/01/2017,"12 Daesh fighters among 58 rebels killed, says MoD",Ministry of Defence,Uruzgan province,32.83333,66,Afghanistan,Asia,03/01/2017,04/01/2017,0,3,0,0,3
237910,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-04,12 Daesh fighters among 58 rebels killed, says MoD""",Pajhwok News,04/01/2017,"12 Daesh fighters among 58 rebels killed, says MoD",Ministry of Defence,Paktika province,32.416667,68.75,Afghanistan,Asia,03/01/2017,04/01/2017,0,2,0,0,2
236978,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Bakhtar News Agency,2017-01-05,Armed Militants Killed In Kunar Latest Conflicts""",Bakhtar News Agency,05/01/2017,Armed Militants Killed In Kunar Latest Conflicts,Police,Asadabad-Dara-i-Pech road (Kunar province),34.921188,71.111224,Afghanistan,Asia,03/01/2017,05/01/2017,0,10,0,0,10
239061,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Bakhtar News Agency,2017-01-05,Taliban Sustained Losses In Farah Air Strike""",Bakhtar News Agency,05/01/2017,Taliban Sustained Losses In Farah Air Strike,Military,Farah town,32.373795,62.1157,Afghanistan,Asia,04/01/2017,04/01/2017,0,8,0,0,9
233592,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-04,Education official shot dead in Afghan"";""Pajhwok News,2017-01-04,Ghazni education official gunned down by motorcyclists""",Xinhua News Agency;Pajhwok News,2017-01-04;2017-01-04,Education official shot dead in Afghan;Ghazni education official gunned down by motorcyclists,"provincial government spokesman, police, resident",Habib Godale village,33.329788,68.416786,Afghanistan,Asia,04/01/2017,04/01/2017,1,0,0,0,1
233594,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""BBC Monitoring South Asia,2017-01-04,Taliban report 50 soldiers killed or injured in attacks in Afghan east""",BBC Monitoring South Asia,04/01/2017,Taliban report 50 soldiers killed or injured in attacks in Afghan east,Taleban,Bor village,33.3683,68.517,Afghanistan,Asia,04/01/2017,04/01/2017,0,1,0,0,1
236979,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Bakhtar News Agency,2017-01-05,Taliban Sustained Losses In Farah Air Strike""",Bakhtar News Agency,05/01/2017,Taliban Sustained Losses In Farah Air Strike,Military,Khaki Safed district,32.755167,62.073124,Afghanistan,Asia,04/01/2017,04/01/2017,0,9,0,0,8
236982,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""BBC Monitoring South Asia,2017-01-06,Taliban say 43 soldiers killed in southern Afghanistan""",BBC Monitoring South Asia,06/01/2017,Taliban say 43 soldiers killed in southern Afghanistan,Taleban,Khash Rod district,31.749897,62.940045,Afghanistan,Asia,04/01/2017,04/01/2017,0,2,0,0,2
236973,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-05,19 militants killed in latest Afghan military operations: gov't""",Xinhua News Agency,05/01/2017,19 militants killed in latest Afghan military operations: gov't,Defense Ministry,Maruf district,31.447533,67.253177,Afghanistan,Asia,04/01/2017,05/01/2017,0,5,0,0,5
236974,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Xinhua News Agency,2017-01-05,19 militants killed in latest Afghan military operations: gov't""",Xinhua News Agency,05/01/2017,19 militants killed in latest Afghan military operations: gov't,Defense Ministry,Hilmand-Nimroz highway,32.130515,63.557985,Afghanistan,Asia,04/01/2017,05/01/2017,0,10,0,0,10
237918,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-07,7 rebels killed in ongoing Shafaq-2 offensive""",Pajhwok News,07/01/2017,7 rebels killed in ongoing Shafaq-2 offensive,"Police, security official",Fayzabad town,37.116638,70.580022,Afghanistan,Asia,04/01/2017,07/01/2017,0,7,0,0,7
237920,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-07,Forces, Taliban claim inflicting casualties on each other in Kapisa offensive""",Pajhwok News,07/01/2017,"Forces, Taliban claim inflicting casualties on each other in Kapisa offensive","Military, police, resident, Taleban",Tagab district (Kapisa),34.797169,69.67923,Afghanistan,Asia,04/01/2017,07/01/2017,2,3,0,0,4
251790,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-07,Forces, Taliban claim inflicting casualties on each other in Kapisa offensive""",Pajhwok News,07/01/2017,"Forces, Taliban claim inflicting casualties on each other in Kapisa offensive","Military, police, resident, Taleban",Nijrab district,35.042243,69.633367,Afghanistan,Asia,04/01/2017,07/01/2017,2,2,0,0,5
237927,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-10,Pakistanis among 44 rebels dead in Nimroz offensive""",Pajhwok News,10/01/2017,Pakistanis among 44 rebels dead in Nimroz offensive,"Police, Taleban",Khash Rod district,31.749897,62.940045,Afghanistan,Asia,04/01/2017,10/01/2017,0,36,0,0,36
236975,514,Taleban - Civilians,Taleban - Civilians,Taleban,Civilians,"""Xinhua News Agency,2017-01-05,19 militants killed in latest Afghan military operations: gov't"";""Pajhwok News,2017-01-05,1 civilian killed, 7 injured in Nangarhar, Parwan blasts""",Xinhua News Agency;Pajhwok News,2017-01-05;2017-01-05,"19 militants killed in latest Afghan military operations: gov't;1 civilian killed, 7 injured in Nangarhar, Parwan blasts","provincial government, hospital, eyewitness",Jalalabad town,34.428844,70.45575,Afghanistan,Asia,05/01/2017,05/01/2017,0,0,0,0,1
236981,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""BBC Monitoring South Asia,2017-01-06,Taliban report 34 soldiers killed or injured in attacks in Afghan east"";""Pajhwok News,2017-01-06,31 militants dead, scores hurt during countrywide operations""",BBC Monitoring South Asia;Pajhwok News,2017-01-06;2017-01-06,"Taliban report 34 soldiers killed or injured in attacks in Afghan east;31 militants dead, scores hurt during countrywide operations","Taleban, Ministry of Defence (MoD) ",Landi Khel village,34.2057,70.2733,Afghanistan,Asia,05/01/2017,05/01/2017,0,3,0,0,3
237912,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-05,Faryab suicide attack leaves 2 dead, scores wounded""",Pajhwok News,05/01/2017,"Faryab suicide attack leaves 2 dead, scores wounded","townâ€™s administrative chief, resident",Qaysar town,35.687069,64.289452,Afghanistan,Asia,05/01/2017,05/01/2017,0,1,2,0,3
237913,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-06,31 militants dead, scores hurt during countrywide operations""",Pajhwok News,06/01/2017,"31 militants dead, scores hurt during countrywide operations",Ministry of Defence (MoD) ,Chora district,32.92962,66.2608,Afghanistan,Asia,05/01/2017,06/01/2017,0,10,0,0,10
237914,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-06,31 militants dead, scores hurt during countrywide operations""",Pajhwok News,06/01/2017,"31 militants dead, scores hurt during countrywide operations",Ministry of Defence (MoD)  ,Baraki Barak district,33.929854,68.886195,Afghanistan,Asia,05/01/2017,06/01/2017,0,7,0,0,7
237915,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-06,31 militants dead, scores hurt during countrywide operations""",Pajhwok News,06/01/2017,"31 militants dead, scores hurt during countrywide operations",Ministry of Defence ,Tagab district (Kapisa),34.797169,69.67923,Afghanistan,Asia,05/01/2017,06/01/2017,0,4,0,0,4
237916,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Pajhwok News,2017-01-06,31 militants dead, scores hurt during countrywide operations""",Pajhwok News,06/01/2017,"31 militants dead, scores hurt during countrywide operations", Ministry of Defence  ,Yaftali Sufla district,37.310777,70.368393,Afghanistan,Asia,05/01/2017,06/01/2017,0,3,0,0,3
236983,333,Afghanistan:Government,Government of Afghanistan - Taleban,Government of Afghanistan,Taleban,"""Bakhtar News Agency,2017-01-07,ANSF Operations Leaves Six Terrorists Dead In Two Provinces""",Bakhtar News Agency,07/01/2017,ANSF Operations Leaves Six Terrorists Dead In Two Provinces,Ministry of National Defense  ,Shahjoy district,32.495924,67.394208,Afghanistan,Asia,05/01/2017,07/01/2017,0,3,0,0,3
